imdb_id,title,duration,genre,rating,vote_count,gross,year
tt0997152,The Experiment,96,"['Drama, Thriller']",6.4,51795,,2010
tt1403177,Hesher,106,"['Comedy, Crime, Drama']",7.0,50540,382946,2010
tt1414382,You Again,105,"['Comedy, Romance']",5.8,49131,25702053,2010
tt1212436,The Back-up Plan,104,"['Comedy, Romance']",5.4,48103,37490007,2010
tt1320244,The Last Exorcism,87,"['Horror, Mystery, Thriller']",5.6,47797,41034350,2010
tt1531663,Everything Must Go,97,['Drama'],6.4,47697,2711210,2010
tt0935075,Rabbit Hole,91,['Drama'],7.0,47155,2229058,2010
tt1270761,Don't Be Afraid of the Dark,99,"['Adventure, Family, Fantasy']",5.6,46832,24042490,2010
tt1321509,Death at a Funeral,92,['Comedy'],5.7,46686,42739347,2010
tt1294688,Last Night,93,"['Drama, Romance']",6.6,46684,98986,2010
tt1341188,How Do You Know,121,"['Comedy, Drama, Romance']",5.4,46649,30212620,2010
tt0977855,Fair Game,108,"['Biography, Drama, Thriller']",6.8,46595,9528092,2010
tt1666186,Vampires Suck,82,"['Comedy, Horror']",3.4,46433,36661504,2010
tt1213648,London Boulevard,103,"['Crime, Drama']",6.2,46374,6911,2010
tt1017451,The Runaways,106,"['Biography, Drama, Music']",6.5,46151,3571735,2010
tt1181791,Black Death,102,"['Action, Adventure, Drama']",6.4,44176,22554,2010
tt1182350,You Will Meet a Tall Dark Stranger,98,"['Comedy, Drama, Romance']",6.3,43627,3247816,2010
tt1172991,The Company Men,104,['Drama'],6.7,43490,4439063,2010
tt1421051,Somewhere,97,"['Comedy, Drama']",6.3,42704,1768416,2010
tt1196141,Diary of a Wimpy Kid,120,"['Comedy, Drama, Family']",6.2,42439,64003625,2010
tt1470023,MacGruber,90,"['Action, Comedy']",5.5,42233,8460995,2010
tt1244754,Conviction,107,"['Biography, Crime, Drama']",7.2,42057,6783129,2010
tt0808510,Tooth Fairy,101,"['Comedy, Family, Fantasy']",5.0,41975,60022256,2010
tt1529572,Trust,106,"['Crime, Drama, Thriller']",6.9,41090,120016,2010
tt1464580,Stake Land,98,"['Drama, Horror, Sci-Fi']",6.5,40471,18469,2010
tt1273678,The Spy Next Door,94,"['Action, Comedy, Family']",5.4,40404,24268828,2010
tt1369706,The Ward,89,"['Horror, Mystery, Thriller']",5.6,40234,,2010
tt0798817,13,91,"['Crime, Drama, Thriller']",6.1,40214,,2010
tt1423995,Stone,105,"['Drama, Thriller']",5.4,40210,1796024,2010
tt1340107,In a Better World,118,"['Drama, Romance']",7.6,38326,1008098,2010
tt1234654,Greenberg,107,"['Comedy, Drama, Romance']",6.1,35993,4216789,2010
tt1235189,Wild Target,98,"['Action, Comedy, Crime']",6.8,35392,117190,2010
tt1612774,Rubber,82,"['Comedy, Fantasy, Horror']",5.8,34082,98017,2010
tt1336617,Cyrus,91,"['Comedy, Drama, Romance']",6.3,33524,7455447,2010
tt0775489,The Illusionist,80,"['Animation, Drama, Family']",7.5,33499,2231474,2010
tt0954947,The Killer Inside Me,109,"['Crime, Drama, Thriller']",6.1,32966,214966,2010
tt1179069,6 Souls,112,"['Horror, Mystery, Thriller']",6.1,32282,,2010
tt0896872,The Whistleblower,112,"['Biography, Crime, Drama']",7.1,31541,1120914,2010
tt1441912,The Way,123,"['Comedy, Drama']",7.4,30325,4430650,2010
tt1456941,"Tomorrow, When the War Began",103,"['Action, Adventure, Drama']",6.2,30181,,2010
tt1481572,Happythankyoumoreplease,100,"['Comedy, Drama, Romance']",6.8,29060,215576,2010
tt1415283,Nanny McPhee Returns,109,"['Comedy, Family, Fantasy']",6.1,28135,29197642,2010
tt1431181,Another Year,129,"['Comedy, Drama']",7.3,27739,3205706,2010
tt0968264,The Conspirator,122,"['Crime, Drama, History']",6.9,27672,11538204,2010
tt1600524,Heartbeats,101,"['Drama, Romance']",7.1,27184,62985,2010
tt1028576,Secretariat,123,"['Biography, Drama, Family']",7.2,26372,59713955,2010
tt1401143,Rare Exports,84,"['Adventure, Fantasy, Horror']",6.7,26110,263210,2010
tt0411951,Tekken,92,"['Action, Crime, Drama']",4.8,26091,,2010
tt1032751,The Warrior's Way,100,"['Action, Fantasy, Western']",6.3,25249,5664251,2010
tt1465487,L'arnacoeur,105,"['Comedy, Romance']",6.7,25223,504030,2010
tt1452628,Vanishing on 7th Street,92,"['Horror, Mystery, Thriller']",4.9,24911,22197,2010
tt1334553,The Perfect Host,93,"['Comedy, Crime, Thriller']",6.8,24697,48430,2010
tt1423894,Barney's Version,134,"['Comedy, Drama']",7.3,23916,7502560,2010
tt1183923,Welcome to the Rileys,110,['Drama'],7.0,23378,152857,2010
tt1263750,Room in Rome,107,"['Drama, Romance']",6.1,22141,,2010
tt1560139,Boy,87,"['Comedy, Drama']",7.5,21807,255179,2010
tt1740047,The Trip,112,"['Comedy, Drama']",7.0,21406,2014922,2010
tt1316037,Birdemic: Shock and Terror,105,"['Horror, Thriller']",1.8,21241,,2010
tt1020773,Certified Copy,106,"['Drama, Romance']",7.3,21018,1337384,2010
tt1356864,I'm Still Here,108,"['Comedy, Drama, Music']",6.2,20886,408719,2010
tt1486190,Tamara Drewe,107,"['Comedy, Drama, Romance']",6.2,20460,560101,2010
tt1302067,Yogi Bear,80,"['Animation, Adventure, Comedy']",4.6,20391,100246011,2010
tt1179025,The Extraordinary Adventures of Adèle Blanc-Sec,107,"['Action, Adventure, Comedy']",6.3,19751,,2010
tt1196204,Cemetery Junction,95,"['Comedy, Drama']",6.9,19722,,2010
tt1296898,Waiting for Forever,95,"['Comedy, Drama, Romance']",6.0,19558,25517,2010
tt0872230,My Soul to Take,107,"['Horror, Mystery, Thriller']",4.8,19492,14637490,2010
tt1320239,Burke and Hare,91,"['Comedy, Crime, History']",6.2,19333,4833,2010
tt1181795,Bunraku,124,"['Action, Drama, Thriller']",6.2,19084,,2010
tt1220888,Henry's Crime,108,"['Comedy, Crime, Drama']",6.0,18948,101882,2010
tt1320291,The Reef,94,"['Adventure, Drama, Horror']",5.8,17267,,2010
tt1555064,Country Strong,117,"['Drama, Music']",6.3,17251,20218921,2010
tt0493949,Ramona and Beezus,103,"['Comedy, Drama, Family']",6.5,17163,26161406,2010
tt1438298,Guzaarish,126,['Drama'],7.4,17153,1017335,2010
tt1194417,Casino Jack,108,"['Biography, Comedy, Crime']",6.2,16697,1039869,2010
tt1291652,Easy Money,124,"['Action, Crime, Drama']",6.7,16531,188870,2010
tt1391034,And Soon the Darkness,91,"['Drama, Horror, Mystery']",5.2,16450,,2010
tt1291465,Politics,163,"['Crime, Drama, Thriller']",7.1,16298,1436397,2010
tt1244659,Extraordinary Measures,106,['Drama'],6.4,16237,11854694,2010
tt1668200,Elle s'appelait Sarah,111,"['Drama, War']",7.5,16025,7691700,2010
tt1434435,Mother's Day,112,"['Drama, Horror, Thriller']",6.3,15877,,2010
tt0492389,Furry Vengeance,92,"['Comedy, Family']",3.8,15670,17596256,2010
tt1316622,Wrecked,91,"['Adventure, Drama, Mystery']",5.3,15580,4821,2010
tt1610452,Band Baaja Baaraat,139,"['Comedy, Drama, Romance']",7.2,15054,,2010
tt1013860,Dylan Dog: Dead of Night,107,"['Action, Comedy, Crime']",5.1,14626,1183354,2010
tt1686039,Five Minarets in New York,119,['Action'],5.8,14495,,2010
tt1371155,Made in Dagenham,113,"['Biography, Comedy, Drama']",7.2,14330,1094798,2010
tt1392197,Marmaduke,87,"['Comedy, Family']",4.3,14258,33644788,2010
tt1287468,Cats &amp; Dogs: The Revenge of Kitty Galore,82,"['Action, Comedy, Family']",4.3,13913,43585753,2010
tt1570989,Tiny Furniture,98,"['Comedy, Drama, Romance']",6.2,13838,389804,2010
tt1216520,Womb,111,"['Drama, Romance, Sci-Fi']",6.4,13366,,2010
tt1407061,Just Wright,100,"['Comedy, Romance, Sport']",5.9,13343,21520719,2010
tt1213012,Alpha and Omega,90,"['Animation, Adventure, Comedy']",5.2,13282,25077977,2010
tt1528313,Rien à déclarer,108,['Comedy'],6.4,13193,182295,2010
tt1341710,The Shrine,85,['Horror'],5.5,13124,,2010
tt1534085,Beyond the Black Rainbow,110,"['Horror, Sci-Fi, Thriller']",6.0,13003,56129,2010
tt1653690,Ong-bak 3,99,['Action'],5.0,12972,14498,2010
tt1422032,Even the Rain,103,"['Drama, History']",7.4,12670,558342,2010
tt1049402,Howl,84,"['Biography, Drama, Romance']",6.7,12527,617334,2010
tt1270835,Hatchet II,85,"['Action, Comedy, Horror']",5.5,12404,62000,2010
tt1523483,Kaboom,86,"['Comedy, Mystery, Romance']",5.7,12401,116478,2010
tt1518812,Meek's Cutoff,104,"['Adventure, Drama, Thriller']",6.6,12380,977600,2010
tt1433810,Mumbai Diaries,100,['Drama'],7.0,12380,576639,2010
tt1198101,Kites,123,"['Action, Drama, Romance']",6.1,12297,1602466,2010
tt1581835,Daydream Nation,98,"['Drama, Romance']",6.4,12177,,2010
tt1462667,Autoreiji,109,"['Action, Crime, Drama']",6.8,12131,,2010
tt1407084,Twelve,93,"['Action, Crime, Drama']",5.7,11809,181591,2010
tt1447508,Peepli [Live],95,"['Comedy, Drama']",7.4,11785,754836,2010
tt1403988,The Romantics,95,"['Comedy, Drama, Romance']",5.1,11679,103280,2010
tt1422020,Dog Pound,91,['Drama'],7.0,11052,,2010
tt0878835,Please Give,87,"['Comedy, Drama']",6.6,10963,4033268,2010
tt1447972,StreetDance 3D,98,"['Drama, Music, Romance']",5.9,10870,,2010
tt1188113,Peacock,90,"['Drama, Thriller']",6.2,10694,,2010
tt1673702,Une vie de chat,70,"['Animation, Adventure, Comedy']",6.9,10539,309973,2010
tt0979434,Lottery Ticket,99,['Comedy'],5.0,10411,24708699,2010
tt1390535,The Final,93,"['Drama, Horror, Thriller']",5.4,10390,,2010
tt1514041,4.3.2.1.,117,"['Crime, Thriller']",5.8,10344,,2010
tt1107319,Dirty Girl,90,"['Comedy, Drama']",6.4,10289,53630,2010
tt1173687,The Bang Bang Club,106,"['Biography, Drama, History']",7.0,10165,,2010
tt1268987,Operation: Endgame,87,"['Action, Comedy']",4.9,10130,,2010
tt1629391,Tere Bin Laden,95,"['Comedy, Drama']",7.2,10118,,2010
tt1646926,Open Season 3,75,"['Animation, Adventure, Comedy']",5.1,10028,,2010
tt1407049,Altitude,90,"['Adventure, Family, Fantasy']",4.8,9804,,2010
tt1456661,Jing wu feng yun: Chen Zhen,106,"['Action, Drama, History']",6.3,9742,48398,2010
tt1329457,Gainsbourg: A Heroic Life,135,"['Biography, Drama, Music']",7.0,9437,230311,2010
tt1314652,Hanyo,107,"['Drama, Thriller']",6.4,9365,149757,2010
tt1092634,Shanghai,105,"['Crime, Drama, Mystery']",6.4,9177,44689,2010
tt1106860,Ca$h,108,"['Crime, Thriller']",6.0,9109,,2010
tt1391137,Why Did I Get Married Too?,121,"['Comedy, Drama, Romance']",4.7,9038,60095852,2010
tt1278449,Sound of Noise,102,"['Comedy, Crime, Music']",7.2,8881,24376,2010
tt1456060,Boy Wonder,93,"['Action, Crime, Drama']",6.8,8848,,2010
tt1386925,The Dead,105,"['Action, Adventure, Drama']",5.7,8820,,2010
tt1319704,Chatroom,97,"['Drama, Thriller']",5.5,8761,,2010
tt1235830,Chico &amp; Rita,94,"['Animation, Crime, Drama']",7.2,8578,350524,2010
tt1381505,Father of Invention,93,"['Comedy, Drama']",5.8,8226,,2010
tt1530983,Red Hill,95,"['Thriller, Western']",6.4,8178,20960,2010
tt0940656,Arthur 3: la guerre des deux mondes,101,"['Animation, Adventure, Family']",5.5,8052,,2010
tt1560970,Neds,124,['Drama'],7.0,8031,,2010
tt1278379,Jack Goes Boating,89,"['Drama, Romance']",6.4,8025,538808,2010
tt1418646,Beneath Hill 60,122,"['Drama, History, War']",7.1,7551,,2010
tt1460743,Reign of Assassins,117,"['Action, Adventure']",6.8,7467,,2010
tt1561768,Essential Killing,83,"['Action, Thriller, War']",6.1,7460,,2010
tt1646974,The Names of Love,100,"['Comedy, Drama, Romance']",7.2,7436,512668,2010
tt1274300,The Tempest,110,"['Comedy, Drama, Fantasy']",5.3,7396,277943,2010
tt1247667,High School,99,['Comedy'],5.8,7311,139034,2010
tt1396221,Passion Play,94,"['Drama, Fantasy, Romance']",4.6,7309,3669,2010
tt1017464,The Tortured,79,"['Horror, Thriller']",5.5,7288,,2010
tt0445054,7 Days,105,"['Crime, Drama, Horror']",6.5,7246,,2010
tt1405500,For Colored Girls,133,['Drama'],6.1,7162,37721949,2010
tt1813757,Who Killed Captain Alex?,64,"['Action, Comedy, Crime']",8.2,7111,,2010
tt1183911,Mr. Nice,121,"['Biography, Comedy, Crime']",6.4,7025,,2010
tt1529569,Beautiful Lies,105,"['Comedy, Romance']",6.5,6975,,2010
tt1340773,Elektra Luxx,100,"['Comedy, Drama']",5.1,6928,10822,2010
tt1230204,A Turtle's Tale: Sammy's Adventures,88,"['Animation, Adventure, Family']",6.0,6854,,2010
tt1307873,The Big Bang,101,"['Action, Mystery, Thriller']",5.4,6807,,2010
tt1510906,Third Star,92,['Drama'],7.5,6806,,2010
tt1100051,Bereavement,103,"['Crime, Horror, Thriller']",5.1,6766,,2010
tt1305583,Our Family Wedding,103,"['Comedy, Romance']",5.0,6705,20246959,2010
tt1244658,Burning Bright,86,"['Drama, Horror, Thriller']",5.9,6590,,2010
tt1424003,The Infidel,105,"['Comedy, Drama']",6.4,6376,,2010
tt1563719,Hunt to Kill,98,"['Action, Thriller']",5.2,6352,,2010
tt1580426,Repeaters,89,"['Action, Crime, Drama']",5.8,6342,,2010
tt1533013,Beautiful Boy,100,['Drama'],6.6,6322,77247,2010
tt1602476,Badmaa$h Company,142,"['Comedy, Crime, Drama']",6.0,6226,,2010
tt1196340,Inhale,83,"['Drama, Thriller']",6.6,6220,4115,2010
tt1691323,Attenberg,97,['Drama'],6.2,6187,23787,2010
tt1233192,Brighton Rock,111,"['Crime, Drama, Thriller']",5.7,6138,,2010
tt1345772,The Clinic,94,"['Crime, Horror, Mystery']",5.4,6131,,2010
tt1127702,Mission London,107,['Comedy'],7.2,6044,,2010
tt1620449,Konferenz der Tiere,93,"['Animation, Adventure, Comedy']",4.9,5917,,2010
tt1438534,Primal,80,"['Adventure, Horror, Sci-Fi']",4.9,5910,,2010
tt1270291,Hunter Prey,88,"['Sci-Fi, Thriller']",5.8,5838,,2010
tt1398428,YellowBrickRoad,98,"['Horror, Thriller']",4.8,5765,,2010
tt1454505,Napapiirin sankarit,92,"['Comedy, Drama, Romance']",6.9,5722,,2010
tt1679332,"Ultramarines: A Warhammer 40,000 Movie",76,"['Animation, Action, Fantasy']",5.6,5705,,2010
tt1447793,My Girlfriend's Boyfriend,84,"['Comedy, Romance']",5.8,5657,,2010
tt1352388,Nude Nuns with Big Guns,91,"['Action, Comedy, Thriller']",3.9,5517,,2010
tt1465505,Red White &amp; Blue,103,"['Drama, History, Thriller']",6.4,5482,,2010
tt1196134,Crazy on the Outside,96,"['Comedy, Crime']",5.5,5466,64438,2010
tt1592292,Zero 2,90,"['Comedy, Thriller']",7.6,5461,,2010
tt1595366,O chyom govoryat muzhchiny,93,['Comedy'],7.6,5455,,2010
tt1655607,Singam,160,"['Action, Thriller']",6.8,5409,,2010
tt1754109,Les Misérables in Concert: The 25th Anniversary,178,"['Drama, Music, Musical']",8.8,5375,,2010
tt1130969,Sinners and Saints,104,"['Action, Crime, Thriller']",6.1,5364,,2010
tt1247657,Friendship!,110,"['Adventure, Comedy']",6.5,5323,,2010
tt2210441,Bittersweet,130,"['Comedy, Drama']",7.9,5257,,2010
tt1575539,Elena Undone,111,"['Drama, Romance']",6.1,5249,,2010
tt1608777,"LSD: Love, Sex Aur Dhokha",155,"['Comedy, Crime, Drama']",7.1,5222,,2010
tt1438216,Oranges and Sunshine,105,"['Drama, History']",7.1,5137,,2010
tt1221208,Frankie &amp; Alice,101,"['Biography, Drama']",6.5,5121,693181,2010
tt1148200,Chain Letter,96,['Horror'],4.1,5091,143000,2010
tt1576440,Good Neighbours,99,"['Drama, Thriller']",5.8,5084,6805,2010
tt1587729,Pohwasogeuro,120,"['Action, Drama, War']",7.3,5058,,2010
tt1459012,Crime d'amour,106,"['Action, Adventure, Crime']",6.5,5021,529103,2010
tt1517177,3,119,"['Comedy, Drama, Romance']",6.7,4938,59774,2010
tt1563704,Legendary,107,"['Drama, Sport']",6.2,4895,191875,2010
tt1143896,Holy Rollers,89,"['Biography, Crime, Drama']",5.9,4853,302886,2010
tt1407972,Wai dor lei ah yat ho,96,"['Crime, Drama, Horror']",6.6,4799,,2010
tt1409004,Bloomington,83,['Drama'],5.9,4794,,2010
tt1453245,Devil's Playground,92,"['Action, Horror']",5.1,4790,,2010
tt1734067,Atrocious,79,"['Horror, Mystery, Thriller']",5.0,4775,,2010
tt1361313,The Extra Man,108,['Comedy'],5.8,4752,453079,2010
tt1559033,Prowl,84,['Horror'],4.5,4683,,2010
tt1462054,Letters to God,110,"['Drama, Family']",6.3,4675,2848578,2010
tt1509803,Griff the Invisible,90,"['Comedy, Drama, Romance']",6.1,4630,,2010
tt1274296,Listen to Your Heart,102,"['Drama, Music, Romance']",7.0,4519,,2010
tt1533084,The Traveler,96,"['Action, Crime, Thriller']",4.1,4512,,2010
tt1315350,Cherry,99,"['Comedy, Drama']",6.7,4494,11362,2010
tt1526284,Ay Lav Yu,102,['Comedy'],5.5,4431,,2010
tt1496005,The Tree,100,"['Drama, Romance']",6.6,4368,71158,2010
tt1232838,Triple Dog,95,"['Drama, Thriller']",5.8,4360,,2010
tt0790663,The First Grader,103,"['Biography, Drama, Romance']",7.4,4354,330533,2010
tt1528312,Route Irish,109,"['Action, Drama, Thriller']",6.4,4289,,2010
tt0918575,Victim,90,"['Horror, Thriller']",6.0,4170,,2010
tt1341341,Ceremony,89,"['Comedy, Romance']",5.5,4068,21666,2010
tt1038685,The King of Fighters,93,"['Action, Sci-Fi, Thriller']",3.0,4068,,2010
tt1212454,An Invisible Sign,96,"['Comedy, Drama, Family']",5.4,4018,,2010
tt1261862,Icarus,88,"['Action, Drama, Thriller']",5.1,4005,,2010
tt1393020,Sex &amp; Drugs &amp; Rock &amp; Roll,115,"['Biography, Drama, Music']",6.5,3997,,2010
tt1546036,The Drawn Together Movie: The Movie!,70,"['Animation, Comedy, Mystery']",6.2,3977,,2010
tt0482461,Barry Munday,95,"['Comedy, Drama, Romance']",5.9,3975,,2010
tt1578261,Break Ke Baad,118,"['Comedy, Drama, Romance']",5.2,3932,427628,2010
tt1174042,The Myth of the American Sleepover,96,"['Comedy, Drama, Romance']",6.3,3915,39001,2010
tt1528718,Born to Raise Hell,98,"['Action, Crime, Thriller']",4.4,3885,,2010
tt1273241,Brotherhood,76,"['Crime, Drama, Thriller']",6.4,3878,,2010
tt1764141,Cairo 678,100,['Drama'],7.5,3870,,2010
tt1486670,F,79,"['Crime, Drama, Horror']",4.6,3803,,2010
tt1651328,Our Day Will Come,90,['Drama'],6.2,3773,,2010
tt1695994,The Virginity Hit,86,"['Comedy, Drama']",4.6,3752,535249,2010
tt1414378,Tracker,102,"['Action, Adventure, Drama']",6.5,3747,,2010
tt1229381,Hors la loi,138,"['Crime, Drama, War']",6.6,3664,,2010
tt1560954,Gun,82,"['Action, Crime, Thriller']",3.7,3599,,2010
tt1103273,Peep World,79,"['Comedy, Drama']",5.6,3588,10908,2010
tt1241330,Road Kill,87,"['Horror, Thriller']",3.7,3537,,2010
tt1523267,Arctic Blast,92,"['Action, Adventure, Drama']",3.9,3533,,2010
tt1376195,Gunless,89,"['Action, Comedy, Drama']",6.5,3516,,2010
tt1322306,La posesión de Emma Evans,98,['Horror'],5.0,3514,,2010
tt1580704,That Girl in Yellow Boots,103,"['Crime, Drama, Mystery']",6.6,3508,,2010
tt1041804,The Nutcracker in 3D,110,"['Action, Family, Fantasy']",4.2,3496,195459,2010
tt1533818,L'homme qui voulait vivre sa vie,114,"['Drama, Thriller']",6.7,3401,158411,2010
tt1916728,Shor in the City,112,"['Crime, Drama']",7.2,3398,,2010
tt1617620,A Horrible Way to Die,87,"['Drama, Horror, Thriller']",5.2,3375,,2010
tt1441373,The Solitude of Prime Numbers,118,['Drama'],6.3,3368,,2010
tt1300159,Growth,90,"['Horror, Sci-Fi']",4.6,3329,,2010
tt1708453,Aakrosh,115,"['Action, Crime, Thriller']",7.0,3327,,2010
tt1301990,Every Day,93,"['Comedy, Drama, Romance']",5.7,3294,,2010
tt1371117,Dear Mr. Gacy,103,"['Crime, Drama, Thriller']",6.4,3252,,2010
tt1320296,Shank,90,"['Action, Comedy, Crime']",4.0,3205,,2010
tt1366409,Miral,112,"['Drama, History']",6.2,3201,371352,2010
tt1319722,A Little Help,109,"['Comedy, Drama, Romance']",5.6,3165,85789,2010
tt1236371,Mistérios de Lisboa,272,"['Drama, Mystery, Romance']",7.4,3151,110507,2010
tt1298594,The Presence,87,"['Horror, Thriller']",4.4,3107,,2010
tt1663680,The Encounter,85,['Drama'],6.8,3096,,2010
tt1241329,The River Why,101,"['Drama, Romance']",5.7,3047,,2010
tt1241017,How to Make Love to a Woman,91,['Comedy'],4.1,2952,,2010
tt1441956,West Is West,103,"['Comedy, Drama']",6.4,2946,,2010
tt1125929,Love Ranch,117,"['Biography, Comedy, Drama']",5.7,2932,134904,2010
tt1429392,Small Town Murder Songs,75,"['Crime, Drama, Thriller']",5.9,2805,30858,2010
tt1533053,Is It Just Me?,93,"['Comedy, Romance']",6.2,2800,,2010
tt1411232,Night Wolf,81,"['Action, Horror, Thriller']",4.4,2785,,2010
tt1459013,Uninhabited,93,"['Horror, Thriller']",4.3,2750,,2010
tt1544600,The Grace Card,101,['Drama'],6.4,2728,2428241,2010
tt1545315,Needle,90,"['Horror, Mystery, Thriller']",4.8,2719,,2010
tt1754000,Rabies,90,['Horror'],5.8,2665,,2010
tt1283887,Burning Palms,105,"['Comedy, Thriller']",5.3,2661,,2010
tt1468829,Cherry Tree Lane,77,"['Horror, Thriller']",4.9,2615,,2010
tt1602617,The Corridor,98,"['Drama, Horror, Sci-Fi']",4.8,2576,,2010
tt1327200,The Reeds,86,"['Horror, Mystery, Thriller']",4.6,2540,,2010
tt1465478,Die,91,"['Crime, Drama, Mystery']",4.9,2538,,2010
tt1365483,Main Street,92,['Drama'],4.7,2529,2560,2010
tt1438535,Film socialisme,102,['Drama'],5.7,2528,31733,2010
tt1468387,What If...,111,"['Drama, Family, Fantasy']",6.4,2515,814906,2010
tt1270296,The Killing Jar,92,"['Crime, Mystery, Thriller']",5.8,2514,,2010
tt1712573,Strapped,95,"['Drama, Romance']",6.7,2493,,2010
tt1059969,Spud,103,"['Comedy, Drama']",6.7,2480,,2010
tt1401643,Vénus noire,159,"['Drama, History']",6.8,2472,,2010
tt1597033,Locked Down,99,"['Action, Crime, Thriller']",4.2,2463,,2010
tt1201607,Harry Potter and the Deathly Hallows: Part 2,130,"['Adventure, Drama, Fantasy']",8.1,756248,381011219,2011
tt1675434,The Intouchables,112,"['Biography, Comedy, Drama']",8.5,750339,13182281,2011
tt0800369,Thor,115,"['Action, Adventure, Fantasy']",7.0,740682,181030624,2011
tt0458339,Captain America: The First Avenger,124,"['Action, Adventure, Sci-Fi']",6.9,733519,176654505,2011
tt1270798,X: First Class,131,"['Action, Adventure, Sci-Fi']",7.7,642426,146408305,2011
tt0780504,Drive,100,"['Crime, Drama']",7.8,566714,35061555,2011
tt1219289,Limitless,105,"['Sci-Fi, Thriller']",7.4,524123,79249455,2011
tt1318514,Rise of the Planet of the Apes,105,"['Action, Drama, Sci-Fi']",7.6,493891,176760185,2011
tt0945513,Source Code,93,"['Action, Drama, Mystery']",7.5,481772,54712227,2011
tt1298650,Pirates of the Caribbean: On Stranger Tides,136,"['Action, Adventure, Fantasy']",6.6,478025,241063875,2011
tt1570728,"Crazy, Stupid, Love.",118,"['Comedy, Drama, Romance']",7.4,468817,84351197,2011
tt1411697,The Hangover Part II,102,['Comedy'],6.5,461177,254464305,2011
tt1229238,Mission: Impossible - Ghost Protocol,132,"['Action, Adventure, Thriller']",7.4,454680,209397903,2011
tt1291584,Warrior,140,"['Action, Drama, Sport']",8.2,432954,13657115,2011
tt1454029,The Help,146,['Drama'],8.0,424885,169708112,2011
tt1499658,Horrible Bosses,98,"['Comedy, Crime']",6.9,419774,117538559,2011
tt1515091,Sherlock Holmes: A Game of Shadows,129,"['Action, Adventure, Mystery']",7.5,418345,186848418,2011
tt1568346,The Girl with the Dragon Tattoo,158,"['Crime, Drama, Mystery']",7.8,417958,102515793,2011
tt1605783,Midnight in Paris,94,"['Comedy, Fantasy, Romance']",7.7,385281,56816662,2011
tt1399103,Transformers: Dark of the Moon,154,"['Action, Adventure, Sci-Fi']",6.2,382857,352390543,2011
tt1259521,The Cabin in the Woods,95,['Horror'],7.0,374353,42073277,2011
tt1637688,In Time,109,"['Action, Sci-Fi, Thriller']",6.7,367873,37520095,2011
tt1210166,Moneyball,133,"['Biography, Drama, Sport']",7.6,365316,75605492,2011
tt1596343,Fast Five,130,"['Action, Adventure, Crime']",7.3,350502,209837675,2011
tt1632708,Friends with Benefits,109,"['Comedy, Romance']",6.5,338052,55802754,2011
tt1650062,Super 8,112,"['Action, Adventure, Sci-Fi']",7.0,337183,127004179,2011
tt1306980,50/50,100,"['Comedy, Drama, Romance']",7.6,314222,35014192,2011
tt0970179,Hugo,126,"['Drama, Family, Fantasy']",7.5,303073,73864507,2011
tt0433035,Real Steel,127,"['Action, Drama, Sci-Fi']",7.1,296803,85468508,2011
tt1598778,Contagion,106,"['Drama, Thriller']",6.7,279186,75658097,2011
tt1478338,Bridesmaids,125,"['Comedy, Romance']",6.8,266342,169106725,2011
tt1133985,Green Lantern,114,"['Action, Adventure, Sci-Fi']",5.5,265495,116601172,2011
tt1302011,Kung Fu Panda 2,90,"['Animation, Action, Adventure']",7.2,251479,165249063,2011
tt1401152,Unknown,113,"['Action, Thriller']",6.8,246760,63686397,2011
tt1385826,The Adjustment Bureau,106,"['Romance, Sci-Fi, Thriller']",7.0,242878,62495645,2011
tt1601913,The Grey,117,"['Action, Adventure, Drama']",6.8,239455,51580136,2011
tt1192628,Rango,107,"['Animation, Adventure, Comedy']",7.2,234595,123477607,2011
tt1092026,Paul,104,"['Adventure, Comedy, Sci-Fi']",7.0,233858,37412945,2011
tt1033575,The Descendants,115,"['Comedy, Drama']",7.3,231766,82584160,2011
tt1655442,The Artist,100,"['Comedy, Drama, Romance']",7.9,229452,44671682,2011
tt0978764,Sucker Punch,110,"['Action, Adventure, Fantasy']",6.0,229083,36392502,2011
tt1464540,I Am Number Four,111,"['Action, Adventure, Sci-Fi']",6.1,226627,55100437,2011
tt1324999,The Twilight Saga: Breaking Dawn - Part 1,117,"['Adventure, Drama, Fantasy']",4.9,222643,281287133,2011
tt1564367,Just Go with It,117,"['Comedy, Romance']",6.4,219951,103028109,2011
tt0983193,The Adventures of Tintin,107,"['Animation, Action, Adventure']",7.3,215370,77591831,2011
tt1124035,The Ides of March,101,"['Drama, Thriller']",7.1,214664,40962534,2011
tt1189340,The Lincoln Lawyer,118,"['Crime, Drama, Mystery']",7.3,212996,58009200,2011
tt1411238,No Strings Attached,108,"['Comedy, Romance']",6.2,212377,70662220,2011
tt0409847,Cowboys &amp; Aliens,119,"['Action, Sci-Fi, Thriller']",6.0,206693,100240551,2011
tt1436562,Rio,96,"['Animation, Adventure, Comedy']",6.9,204942,143619809,2011
tt1284575,Bad Teacher,92,"['Comedy, Romance']",5.6,192264,100292856,2011
tt0993842,Hanna,111,"['Action, Drama, Thriller']",6.8,189520,40259119,2011
tt1340800,Tinker Tailor Soldier Spy,122,"['Drama, Mystery, Thriller']",7.0,185969,24149393,2011
tt1723811,Shame,101,['Drama'],7.2,182138,4000304,2011
